roof_id,imageURL,photos_folder,annotation,annotation_time
2350,5e3b03a4-25dc-f8cf-7d43-fbbc4f62584c.png,small_photos-api_upload,0,2022_05_24-17_16_37
2367,6ba9e850-8a0c-ba05-e4d0-5f6c8c8c2e70.png,small_photos-api_upload,0,2022_05_24-17_48_12
2600,f39f0e15-d505-fb48-168a-b0228a4528ce.png,small_photos-api_upload,0,2022_05_24-17_46_14
2613,3fbd5219-73a5-0a81-6f5a-0919db2c3e4b.png,small_photos-api_upload,0,2022_05_24-17_50_09
2661,1f59d68c-599e-549f-a9a8-c9a53f7f7bd8.png,small_photos-api_upload,0,2022_05_24-17_23_51
2926,2a7bc8bd-1870-f302-192c-75d03273ed05.png,small_photos-api_upload,0,2022_05_24-17_43_35
3071,6ee4dfc4-1e1b-2b2f-a94b-292b9a000d7b.png,small_photos-api_upload,0,2022_05_24-17_49_33
3095,d68ba744-e828-661a-a3b3-36b3afa4083d.png,small_photos-api_upload,1,2022_05_24-17_50_27
3208,09b4e61d-063b-0ce8-e4bb-1672f6eee6c6.png,small_photos-api_upload,0,2022_05_24-17_43_39
3259,469a2206-f982-7801-dadb-e3a392819424.png,small_photos-api_upload,0,2022_05_24-17_49_49
3268,41b6dd1d-a180-dc96-ac2c-8977447cf027.png,small_photos-api_upload,0,2022_05_24-17_39_13
3344,7b41eb6e-f4c7-7494-5fbd-09e043eca66a.png,small_photos-api_upload,0,2022_05_24-17_53_41
3363,3a48a7cd-7e94-3d08-f319-8c8a86c97624.png,small_photos-api_upload,1,2022_05_24-17_26_31
3428,d5beedce-1f55-2a67-87ef-7dd6cb20ad18.png,small_photos-api_upload,0,2022_05_24-17_46_05
3513,1a38cfe8-b596-acce-44b5-0c30754128e9.png,small_photos-api_upload,1,2022_05_24-17_36_24
3823,d0039648-3bed-e366-4096-ad3da4dd5278.png,small_photos-api_upload,1,2022_05_24-17_16_47
3871,0ed5dc03-0336-9185-5c8d-7d6046808ecc.png,small_photos-api_upload,0,2022_05_24-17_30_31
3878,a9b42280-3fbf-2a72-90a7-8ed6adde91ae.png,small_photos-api_upload,1,2022_05_24-17_48_36
3894,3b315971-9626-6766-9ab5-87ed791575c5.png,small_photos-api_upload,0,2022_05_24-17_18_52
3929,7dbdb654-c53c-3bcc-55e6-e5a5e310bd66.png,small_photos-api_upload,0,2022_05_24-17_35_48
4285,950a5dad-124c-cb78-1922-d4aae2403cac.png,small_photos-api_upload,0,2022_05_24-17_46_18
4348,1e9c6c48-2cfe-5a05-121d-2cdae3427c47.png,small_photos-api_upload,0,2022_05_24-17_26_43
4498,a1590445-83f6-212c-edc7-d662814974f3.png,small_photos-api_upload,0,2022_05_24-17_22_26
4509,7fed3382-34a5-d9de-af0f-18c3d3d3fd06.png,small_photos-api_upload,0,2022_05_24-17_52_07
4600,03a2e7a8-23c7-fec9-bfbb-3dc28800269c.png,small_photos-api_upload,0,2022_05_24-17_40_12
4732,18f22bfd-788c-2615-181a-c79e5b92039d.png,small_photos-api_upload,0,2022_05_24-17_40_50
4810,d883f6bb-2a97-a096-a6cb-4c1ff2b943f3.png,small_photos-api_upload,0,2022_05_24-17_21_57
4834,ac5e0b41-fdea-0dc8-be4e-fa62579ab834.png,small_photos-api_upload,0,2022_05_24-17_19_27
4928,2faab9a3-8622-a8a0-ff55-e1bfa1abec07.png,small_photos-api_upload,0,2022_05_24-17_44_01
5001,88f66122-3d8a-52d6-6cd6-6e915fdd0f9b.png,small_photos-api_upload,0,2022_05_24-17_41_57
5003,cc979c8b-1153-8467-db69-3b19f41457a6.png,small_photos-api_upload,0,2022_05_24-17_21_15
5039,16ac8d52-174b-aad9-781d-6e088f07fe2b.png,small_photos-api_upload,0,2022_05_24-17_42_49
5229,f62a94a3-b176-5771-0d08-f291c249eb65.png,small_photos-api_upload,0,2022_05_24-17_34_57
5263,fdf70a34-798f-4b1f-cb72-7b027a4e305a.png,small_photos-api_upload,1,2022_05_24-17_54_39
5418,825144a0-1d8c-d3f2-165d-f956ab4e2aef.png,small_photos-api_upload,1,2022_05_24-17_39_05
5444,cd8060e0-b0f6-4065-e3df-443dd31a854b.png,small_photos-api_upload,0,2022_05_24-17_43_49
5487,853b1614-19fc-c4b6-1236-76649f45a245.png,small_photos-api_upload,0,2022_05_24-17_20_31
5497,2b8d8a21-07a8-1c91-f89f-a99312b3010c.png,small_photos-api_upload,0,2022_05_24-17_47_25
5526,7d8ab1cc-e6ec-82d1-578d-3281d93b5a1d.png,small_photos-api_upload,0,2022_05_24-17_35_34
5557,86ea0751-288f-bcad-7263-54f72e034fcb.png,small_photos-api_upload,0,2022_05_24-17_20_47
5612,4ce0b27f-f58e-7c57-69d8-66c953471b82.png,small_photos-api_upload,0,2022_05_24-17_40_22
5691,df8e39cc-432b-7c82-7f09-aa185e4804dd.png,small_photos-api_upload,0,2022_05_24-17_53_46
5728,79daa357-11ce-56e2-5f8b-0aba4de51b3d.png,small_photos-api_upload,1,2022_05_24-17_41_32
5823,0f628d48-0fed-0ad8-1759-1bedda6ca3cf.png,small_photos-api_upload,1,2022_05_24-17_41_24
5846,6897ab79-a02d-e6b8-6b1a-9c9900afa705.png,small_photos-api_upload,0,2022_05_24-17_53_53
5878,cb567d12-6ace-1770-23df-b15193607862.png,small_photos-api_upload,0,2022_05_24-17_45_02
6008,0455f850-1cee-76e6-a90c-cc6ab108845f.png,small_photos-api_upload,0,2022_05_24-17_15_57
6018,459d073b-7cae-0554-30c3-67c16d1fd75e.png,small_photos-api_upload,0,2022_05_24-17_20_38
6025,b189a57a-5741-46b1-2745-7833705e0007.png,small_photos-api_upload,0,2022_05_24-17_40_06
6178,61de347a-9bed-987a-9aec-332bc79f6b7b.png,small_photos-api_upload,0,2022_05_24-17_21_24
6218,dd3a4217-f972-415f-e129-6b59939b4023.png,small_photos-api_upload,0,2022_05_24-17_30_04
6237,dcdf9164-0d14-d564-5e62-efd5e6ce774b.png,small_photos-api_upload,0,2022_05_24-17_47_45
6656,92b1267e-7c66-4096-c3a6-1e038a8528ee.png,small_photos-api_upload,0,2022_05_24-17_18_08
6752,8b31929b-2f25-0ddb-6909-8cf3465d67db.png,small_photos-api_upload,0,2022_05_24-17_44_45
6799,d6cb866c-d4ee-0c29-4631-666e64632275.png,small_photos-api_upload,1,2022_05_24-17_53_36
6802,7f1c0d51-8f6c-a5c5-a616-33f16045849e.png,small_photos-api_upload,0,2022_05_24-17_52_46
6921,4e7a54cc-8e35-80cd-dafa-797c3b7b04d4.png,small_photos-api_upload,0,2022_05_24-17_28_28
7026,4727cd63-a963-471d-efe2-8070e31e432c.png,small_photos-api_upload,0,2022_05_24-17_50_32
7118,14a3f9e5-e54d-9422-f3f1-060fb0335d13.png,small_photos-api_upload,0,2022_05_24-17_51_26
7221,1de92d62-aa72-73b4-0eb2-1f20b786ca6d.png,small_photos-api_upload,0,2022_05_24-17_47_30
7232,d15e0222-1707-cd42-c249-840c65460436.png,small_photos-api_upload,1,2022_05_24-17_54_11
7252,43991525-467c-34c6-6f64-2bd1c3fc6661.png,small_photos-api_upload,0,2022_05_24-17_33_08
7253,43991525-467c-34c6-6f64-2bd1c3fc6661.png,small_photos-api_upload,0,2022_05_24-17_43_54
7269,461f375c-fc12-3c0d-c24d-b4a762b94bfe.png,small_photos-api_upload,1,2022_05_24-17_39_41
7292,c32b9820-1d2d-94c4-0fba-48cb6b4e076c.png,small_photos-api_upload,0,2022_05_24-17_34_47
7364,e2f7f96e-fe18-829d-f0f5-825cae5c48fb.png,small_photos-api_upload,0,2022_05_24-17_37_50
7398,1c2f4b93-5e6b-047b-7598-7c23d448387f.png,small_photos-api_upload,1,2022_05_24-17_54_21
7401,0462a035-8aee-d899-72ed-55c9329bea5a.png,small_photos-api_upload,0,2022_05_24-17_30_26
7437,750d2582-a683-a8f5-6f7f-d06197f3cf65.png,small_photos-api_upload,1,2022_05_24-17_34_40
7496,3fc922ea-c845-3dc1-9ef4-86d9336b6fc1.png,small_photos-api_upload,0,2022_05_24-17_38_58
7535,046f105b-0659-e8d6-5b6f-d462f9df8e22.png,small_photos-api_upload,1,2022_05_24-17_51_17
7557,bcfcee4d-d4a4-c2e1-166a-e5de0ede6ae6.png,small_photos-api_upload,0,2022_05_24-17_47_35
7617,afc0e4d0-3b13-f56c-1bde-73ff65d7c71d.png,small_photos-api_upload,0,2022_05_24-17_43_02
7655,c6405dd6-f1a8-6156-e1c6-51112f87eec3.png,small_photos-api_upload,0,2022_05_24-17_33_01
7702,039886f0-0a1d-7e11-ecfb-2a058e16da7c.png,small_photos-api_upload,0,2022_05_24-17_37_16
7850,a5f12c24-5428-2a5a-4504-3fe216daa8ea.png,small_photos-api_upload,0,2022_05_24-17_49_55
7935,a35b38ee-ee85-d448-3085-4bddd061453e.png,small_photos-api_upload,0,2022_05_24-17_18_19
7970,e6d774e7-cc67-678c-e86e-c1f2f5f8df79.png,small_photos-api_upload,0,2022_05_24-17_27_32
8009,9790437a-ef70-77c8-aaa7-2b475cf087fb.png,small_photos-api_upload,0,2022_05_24-17_35_16
8022,238b4ef7-3c64-21ba-47d6-7cda66c597c2.png,small_photos-api_upload,1,2022_05_24-17_48_52
8182,19a580b2-ef2b-f6ec-3568-b7383e458c63.png,small_photos-api_upload,0,2022_05_24-17_32_21
8239,1289a8c7-11e7-c45f-eaec-7cf6eeda2263.png,small_photos-api_upload,1,2022_05_24-17_22_40
8342,2fe6eb62-de11-d60a-ab05-41fa723fc94a.png,small_photos-api_upload,0,2022_05_24-17_15_26
8412,14ccf3c4-809b-3972-1c7c-f83c3aa2619d.png,small_photos-api_upload,0,2022_05_24-17_54_32
8458,c166cbd6-f8c2-2d03-0b19-e4df614103c0.png,small_photos-api_upload,0,2022_05_24-17_29_12
8696,14065ca4-6f68-8a8d-6512-089de6f3d691.png,small_photos-api_upload,0,2022_05_24-17_51_58
8724,566f3943-a591-f7bc-3bc7-2de06b3ace96.png,small_photos-api_upload,0,2022_05_24-17_40_16
8727,f9c758f4-645c-81b6-6aa7-1c0fcf2fd9f5.png,small_photos-api_upload,0,2022_05_24-17_39_24
8740,65bf23dd-4174-c803-4484-1e2997e65fbb.png,small_photos-api_upload,1,2022_05_24-17_45_53
8758,12a2a6b2-2837-8319-bf47-c142b905bd41.png,small_photos-api_upload,1,2022_05_24-17_42_21
8871,beda7699-f825-3670-c29a-ebc075f0650e.png,small_photos-api_upload,0,2022_05_24-17_25_46
8969,8a3fe2d2-ca47-5552-5624-b351e1c45566.png,small_photos-api_upload,0,2022_05_24-17_34_14
9111,5cc5d946-a96c-bb3d-a426-7bfaea00b4da.png,small_photos-api_upload,0,2022_05_24-17_39_58
9152,7779a6da-fd6f-8b29-851f-b5e76cdac302.png,small_photos-api_upload,1,2022_05_24-17_54_46
9223,774104fc-91cd-0c23-9017-b49bdb0fcb43.png,small_photos-api_upload,0,2022_05_24-17_50_03
9237,54ca3007-dd28-cb87-f37e-af1b94738df6.png,small_photos-api_upload,0,2022_05_24-17_42_57
9251,54ca3007-dd28-cb87-f37e-af1b94738df6.png,small_photos-api_upload,0,2022_05_24-17_37_11
9274,b3819a43-6c13-6705-ee14-a70692a4b2fa.png,small_photos-api_upload,0,2022_05_24-17_42_12
9302,79ac0905-2019-b5d5-f408-4470f0c4957c.png,small_photos-api_upload,1,2022_05_24-17_45_21
9304,8b905858-053d-16ea-ade4-c934fc5242f3.png,small_photos-api_upload,0,2022_05_24-17_27_44
9387,4028e19c-5340-e117-ca33-8fc48038ee7a.png,small_photos-api_upload,0,2022_05_24-17_25_35
9399,5cfc2440-7334-5c63-a38a-21695fae41c8.png,small_photos-api_upload,0,2022_05_24-17_45_13
9412,d381e2b3-f954-29a4-5189-eacd82247979.png,small_photos-api_upload,0,2022_05_24-17_41_51
9493,876852a9-4732-2b84-c217-83e0814d7e6f.png,small_photos-api_upload,1,2022_05_24-17_40_35
9569,48ffd063-e9c0-9bb1-9ec8-b5375a6b910c.png,small_photos-api_upload,1,2022_05_24-17_24_17
9715,a60b6d60-8619-6a90-645f-b1455058f018.png,small_photos-api_upload,0,2022_05_24-17_36_45
9884,bbdeff66-7bfb-a23d-367e-1af5101de66f.png,small_photos-api_upload,0,2022_05_24-17_39_48
9997,ac72e0ac-5cb5-d25f-e68e-1a2b84a7a8ca.png,small_photos-api_upload,1,2022_05_24-17_21_34
10124,e15c6a1c-c140-2987-6893-878f7c02052c.png,small_photos-api_upload,1,2022_05_24-17_18_42
10277,2d134d13-ae7c-ac9d-220b-8b84fa53586b.png,small_photos-api_upload,0,2022_05_24-17_44_15
10365,01a08bf1-2c41-0924-6e15-9c2751091c51.png,small_photos-api_upload,0,2022_05_24-17_29_21
10369,a98e6b33-4473-49b3-9170-05446e28b716.png,small_photos-api_upload,0,2022_05_24-17_23_45
10621,abf7f831-4f07-e3b9-aee9-ea860b6a8bf2.png,small_photos-api_upload,0,2022_05_24-17_45_26
10675,af778cd2-8342-e443-0db9-31d6201fbae8.png,small_photos-api_upload,0,2022_05_24-17_49_43
10870,ac2632f9-9377-5a86-5610-25930dc9a37c.png,small_photos-api_upload,0,2022_05_24-17_24_56
10931,d5ed00ea-918a-bb92-dd58-a6fbc746a0aa.png,small_photos-api_upload,0,2022_05_24-17_32_52
10943,27945dcb-6c44-074e-1672-4e40142358ee.png,small_photos-api_upload,0,2022_05_24-17_26_12
10958,5b6ee61e-edab-d81b-496a-a3a0f8b803b4.png,small_photos-api_upload,0,2022_05_24-17_37_56
10959,5b6ee61e-edab-d81b-496a-a3a0f8b803b4.png,small_photos-api_upload,0,2022_05_24-17_40_43
10981,86ead9a7-fd6b-2075-398a-db674773ebdb.png,small_photos-api_upload,0,2022_05_24-17_25_41
11129,39005813-e270-34b2-9e78-c4687acbbdd2.png,small_photos-api_upload,1,2022_05_24-17_19_22
11215,c6bcea90-9881-cd1d-1c42-b3b0309053a2.png,small_photos-api_upload,0,2022_05_24-17_51_00
11305,c9fd1f13-f0d6-5df3-3aa5-aaeea1468ba2.png,small_photos-api_upload,0,2022_05_24-17_54_04
11328,7274da7c-620f-dca7-79e0-cf1d0546b0d9.png,small_photos-api_upload,0,2022_05_24-17_35_22
11331,7274da7c-620f-dca7-79e0-cf1d0546b0d9.png,small_photos-api_upload,0,2022_05_24-17_15_39
11654,0c02c284-476b-129b-d975-f28817b045c2.png,small_photos-api_upload,0,2022_05_24-17_38_40
11808,a727e7da-5d2a-0202-e3a7-6b5308f396c1.png,small_photos-api_upload,0,2022_05_24-17_49_39
11832,95e49b56-ad26-db24-008a-f4d13087b806.png,small_photos-api_upload,0,2022_05_24-17_39_34
11870,95be4fde-a6c9-f493-2399-1671d3d7d7e7.png,small_photos-api_upload,0,2022_05_24-17_30_20
11878,dde693c4-9165-f77b-4a6c-d0d267845677.png,small_photos-api_upload,0,2022_05_24-17_54_28
12110,e60c0d2e-dc6f-67ce-3d67-1b6ee4398f1c.png,small_photos-api_upload,0,2022_05_24-17_25_58
12197,1a153691-0883-e1b0-f30a-bc3a9958cb82.png,small_photos-api_upload,1,2022_05_24-17_44_24
12319,74e62c39-7729-1b3b-4a67-35ab4fe97e4a.png,small_photos-api_upload,0,2022_05_24-17_15_49
12375,7c63f21d-2a0c-4716-7455-10845925a6cb.png,small_photos-api_upload,0,2022_05_24-17_51_10
12484,ea065c28-5145-3239-b472-d78f3ef256d0.png,small_photos-api_upload,0,2022_05_24-17_24_43
12569,04049a3f-3cfc-0648-4d8c-81e6381b3047.png,small_photos-api_upload,0,2022_05_24-17_51_06
13199,a9a50521-9510-209b-e6f3-256c5c1fa0ab.png,small_photos-api_upload,0,2022_05_24-17_32_48
13687,ad04d499-efd4-3667-0afd-b358b7299d6b.png,small_photos-api_upload,0,2022_05_24-17_26_47
14402,513b280d-8fc2-e87e-d0a4-cf51dad0da74.png,small_photos-api_upload,0,2022_05_24-17_32_56
15380,a60b6d60-8619-6a90-645f-b1455058f018.png,small_photos-api_upload,0,2022_05_24-17_38_01
19605,7a475608-0e58-1a16-ed9c-ed3668bacaf1.png,small_photos-api_upload,0,2022_05_24-17_50_55
21454,dfd33da5-f6ad-fd65-204e-bfc47a8dcd7d.png,small_photos-api_upload,0,2022_05_24-17_53_13
26513,dde693c4-9165-f77b-4a6c-d0d267845677.png,small_photos-api_upload,0,2022_05_24-17_29_55
26667,dde693c4-9165-f77b-4a6c-d0d267845677.png,small_photos-api_upload,0,2022_05_24-17_39_29
32339,ad91d460-ae3e-f948-90de-e69b9f3df9ac.png,small_photos-api_upload,0,2022_05_24-17_42_06
37246,98bc7b3e-e438-47b8-c26a-e0ae2fd90b60.png,small_photos-api_upload,0,2022_05_24-17_34_52
45744,0ad3735b-4bd1-d60c-2937-1ead8a61c9ab.png,small_photos-api_upload,0,2022_05_24-17_49_27
50840,6e979268-4a68-3105-4d35-b5ccadef4967.png,small_photos-api_upload,0,2022_05_24-17_53_22
52730,db91e6b3-84f7-7754-084b-16b00890d3ff.png,small_photos-api_upload,0,2022_05_24-17_30_13
56032,d9ebde94-f0e4-7d53-58ad-7306d4e6b9cf.png,small_photos-api_upload,0,2022_05_24-17_28_34
56656,e4389e9d-1017-19b1-1903-b1ebf62395da.png,small_photos-api_upload,0,2022_05_24-17_52_53
59792,b8cc7e5e-c554-ea03-0069-f0db0d33b31d.png,small_photos-api_upload,0,2022_05_24-17_30_47
64109,2a4f88b1-b27b-8e92-b029-6518680b5373.png,small_photos-api_upload,0,2022_05_24-17_45_58
67192,b9c141ff-7e7b-4d9b-5499-35ef5755cd3e.png,small_photos-api_upload,0,2022_05_24-17_27_56
72879,617cfe05-3896-ca21-3766-1bd458c59cad.png,small_photos-api_upload,0,2022_05_24-17_51_55
72880,617cfe05-3896-ca21-3766-1bd458c59cad.png,small_photos-api_upload,0,2022_05_24-17_48_41
175517,25fd8d81-6888-7750-73ea-55ee66c042ee.png,small_photos-api_upload,0,2022_05_24-17_40_02
178267,25fd8d81-6888-7750-73ea-55ee66c042ee.png,small_photos-api_upload,0,2022_05_24-17_32_35
180998,705d1f39-d894-afea-1d2c-c4dbda4f57f9.png,small_photos-api_upload,0,2022_05_24-17_34_26
189289,234d140a-3f8f-1b57-2bd8-ae31a2342f1a.png,small_photos-api_upload,0,2022_05_24-17_47_18
266389,f3653ccd-d9cb-f7fb-afc5-b3775801ad60.png,small_photos-api_upload,0,2022_05_24-17_25_22
